Winter.treatment,Origin,Population,MotherID,Spiderling,Photo,Cocoon_number,Oviposition_date,Planned.opening.Date,Planned.opening.time,Opened.by,Actual.opening.date,Actual.opening.time,SCP,Block_ID,Datalogger_ID,Photo.by,Measured.by,Leg.length,Which.leg.,Notes,round,Mother_LegLength_um,MotherMeasuredBy,MotherLegLengthNotes,Exclude
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_h,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,freezer confusion,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_a,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_b,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_c,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_d,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_e,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_f,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_g,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-12,SF18-MirevalO-12_h,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,12100.09,L. Zander,one leg in vial,
Estonia,France,Mireval,SF18-MirevalO-17,SF18-MirevalO-17_a,n,1,07-09-18,07-05-19,0.625,J. Balk,07-05-19,0.625,-28.02,C,C,A.Machnis,A.Machnis,562.38,right,NA,post,7410.05,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-17,SF18-MirevalO-17_b,n,1,07-09-18,07-05-19,0.625,J. Balk,07-05-19,0.625,-27.04,C,C,A.Machnis,A.Machnis,569.19,right,NA,post,7410.05,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-17,SF18-MirevalO-17_c,n,1,07-09-18,07-05-19,0.625,J. Balk,07-05-19,0.625,-29.07,C,C,A.Machnis,A.Machnis,555.28,right,NA,post,7410.05,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-17,SF18-MirevalO-17_d,n,1,07-09-18,07-05-19,0.625,J. Balk,07-05-19,0.625,-27.83,C,C,A.Machnis,A.Machnis,536.33,right,NA,post,7410.05,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-17,SF18-MirevalO-17_e,n,1,07-09-18,07-05-19,0.625,J. Balk,07-05-19,0.625,-23.42,C,C,A.Machnis,A.Machnis,536.43,right,NA,post,7410.05,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-17,SF18-MirevalO-17_f,n,1,07-09-18,07-05-19,0.625,J. Balk,07-05-19,0.625,-24.12,C,C,A.Machnis,A.Machnis,531.06,right,NA,post,7410.05,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-17,SF18-MirevalO-17_g,n,1,07-09-18,07-05-19,0.625,J. Balk,07-05-19,0.625,-28.19,C,C,A.Machnis,A.Machnis,559.87,right,NA,post,7410.05,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-17,SF18-MirevalO-17_h,n,1,07-09-18,07-05-19,0.625,J. Balk,07-05-19,0.625,-28.21,C,C,A.Machnis,A.Machnis,557.41,right,NA,post,7410.05,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_a,n,1,28-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.381944444,-25.35,B,C,A.Machnis,A.Machnis,574.78,right,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_b,n,1,28-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.381944444,-22.37,B,C,A.Machnis,A.Machnis,556.21,right,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_c,n,1,28-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.381944444,-27.33,B,C,A.Machnis,A.Machnis,546.33,right,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_d,n,1,28-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.381944444,-25.71,B,C,A.Machnis,A.Machnis,590.22,right,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_e,n,1,28-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.381944444,-28.88,B,C,A.Machnis,A.Machnis,589.12,right,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_f,n,1,28-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.381944444,-27.44,B,C,A.Machnis,A.Machnis,546.67,right,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_g,n,1,28-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.381944444,-26.14,B,C,A.Machnis,A.Machnis,567.54,right,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_h,n,1,28-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.381944444,-27.59,B,C,A.Machnis,A.Machnis,548.95,right,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_a,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_b,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_c,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_d,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_e,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_f,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_g,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,8835.88,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-21,SF18-MirevalO-21_h,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,NA,post,8835.88,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-22,SF18-MirevalO-22_a,n,1,05-09-18,04-05-19,0.375,M. Sheffer,04-05-19,0.380555556,NA,C,C,A.Machnis,A.Machnis,595.69,right,thermocouple problem?,post,6573.72,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-22,SF18-MirevalO-22_b,n,1,05-09-18,04-05-19,0.375,M. Sheffer,04-05-19,0.380555556,NA,C,C,A.Machnis,A.Machnis,576.62,right,thermocouple problem?,post,6573.72,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-22,SF18-MirevalO-22_c,n,1,05-09-18,04-05-19,0.375,M. Sheffer,04-05-19,0.380555556,NA,C,C,A.Machnis,A.Machnis,603.13,right,thermocouple problem?,post,6573.72,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-22,SF18-MirevalO-22_d,n,1,05-09-18,04-05-19,0.375,M. Sheffer,04-05-19,0.380555556,NA,C,C,A.Machnis,A.Machnis,604.13,right,thermocouple problem?,post,6573.72,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-22,SF18-MirevalO-22_e,n,1,05-09-18,04-05-19,0.375,M. Sheffer,04-05-19,0.380555556,NA,C,C,A.Machnis,A.Machnis,600.73,right,thermocouple problem?,post,6573.72,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-22,SF18-MirevalO-22_f,n,1,05-09-18,04-05-19,0.375,M. Sheffer,04-05-19,0.380555556,NA,C,C,A.Machnis,A.Machnis,574.71,right,thermocouple problem?,post,6573.72,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-22,SF18-MirevalO-22_g,n,1,05-09-18,04-05-19,0.375,M. Sheffer,04-05-19,0.380555556,NA,C,C,A.Machnis,A.Machnis,574.87,right,thermocouple problem?,post,6573.72,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-22,SF18-MirevalO-22_h,n,1,05-09-18,04-05-19,0.375,M. Sheffer,04-05-19,0.380555556,NA,C,C,A.Machnis,A.Machnis,544.67,right,thermocouple problem!,post,6573.72,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-24,SF18-MirevalO-24_a,n,1,03-09-18,02-05-19,0.375,L. Zander,02-05-19,0.375,-27.45,D,C,A.Machnis,A.Machnis,600.92,right,freezer confusion,post,7914.49,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-24,SF18-MirevalO-24_b,n,1,03-09-18,02-05-19,0.375,L. Zander,02-05-19,0.375,-11.28,D,C,A.Machnis,A.Machnis,574.4,right,freezer confusion,post,7914.49,M. Sheffer,NA,yes
France,France,Mireval,SF18-MirevalO-24,SF18-MirevalO-24_c,n,1,03-09-18,02-05-19,0.375,L. Zander,02-05-19,0.375,-28.07,D,C,A.Machnis,A.Machnis,575.5,right,freezer confusion,post,7914.49,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-24,SF18-MirevalO-24_d,n,1,03-09-18,02-05-19,0.375,L. Zander,02-05-19,0.375,-27.66,D,C,A.Machnis,A.Machnis,593.75,right,freezer confusion,post,7914.49,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-24,SF18-MirevalO-24_e,n,1,03-09-18,02-05-19,0.375,L. Zander,02-05-19,0.375,-28.32,D,C,A.Machnis,A.Machnis,584.59,right,freezer confusion,post,7914.49,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-24,SF18-MirevalO-24_f,n,1,03-09-18,02-05-19,0.375,L. Zander,02-05-19,0.375,-23.3,D,C,A.Machnis,A.Machnis,578.64,right,freezer confusion,post,7914.49,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-24,SF18-MirevalO-24_g,n,1,03-09-18,02-05-19,0.375,L. Zander,02-05-19,0.375,-24.38,D,C,A.Machnis,A.Machnis,570.52,right,freezer confusion,post,7914.49,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-24,SF18-MirevalO-24_h,n,1,03-09-18,02-05-19,0.375,L. Zander,02-05-19,0.375,-28.21,D,C,A.Machnis,A.Machnis,576.87,right,freezer confusion,post,7914.49,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-26,SF18-MirevalO-26_a,n,1,06-09-18,06-05-19,0.375,M. Sheffer,06-05-19,0.381944444,-27.63,C,D,NA,NA,NA,NA,deformed,post,7495.34,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-26,SF18-MirevalO-26_b,n,1,06-09-18,06-05-19,0.375,M. Sheffer,06-05-19,0.381944444,-25.93,C,D,NA,NA,NA,NA,deformed,post,7495.34,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-26,SF18-MirevalO-26_c,n,1,06-09-18,06-05-19,0.375,M. Sheffer,06-05-19,0.381944444,-26.91,C,D,NA,NA,NA,NA,deformed,post,7495.34,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-26,SF18-MirevalO-26_d,n,1,06-09-18,06-05-19,0.375,M. Sheffer,06-05-19,0.381944444,-26.03,C,D,A.Machnis,A.Machnis,432.13,right,deformed,post,7495.34,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-26,SF18-MirevalO-26_e,n,1,06-09-18,06-05-19,0.375,M. Sheffer,06-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,Not enough spiders,post,7495.34,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-26,SF18-MirevalO-26_f,n,1,06-09-18,06-05-19,0.375,M. Sheffer,06-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,Not enough spiders,post,7495.34,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-26,SF18-MirevalO-26_g,n,1,06-09-18,06-05-19,0.375,M. Sheffer,06-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,Not enough spiders,post,7495.34,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-26,SF18-MirevalO-26_h,n,1,06-09-18,06-05-19,0.375,M. Sheffer,06-05-19,0.381944444,NA,NA,NA,NA,NA,NA,NA,Not enough spiders,post,7495.34,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_a,n,1,22-08-18,22-04-19,0.375,L. Zander,22-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_b,n,1,22-08-18,22-04-19,0.375,L. Zander,22-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_c,n,1,22-08-18,22-04-19,0.375,L. Zander,22-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_d,n,1,22-08-18,22-04-19,0.375,L. Zander,22-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_e,n,1,22-08-18,22-04-19,0.375,L. Zander,22-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_f,n,1,22-08-18,22-04-19,0.375,L. Zander,22-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_g,n,1,22-08-18,22-04-19,0.375,L. Zander,22-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_h,n,1,22-08-18,22-04-19,0.375,L. Zander,22-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_a,n,2,06-09-18,06-05-19,0.375,L. Zander,06-05-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_b,n,2,06-09-18,06-05-19,0.375,L. Zander,06-05-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_c,n,2,06-09-18,06-05-19,0.375,L. Zander,06-05-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_d,n,2,06-09-18,06-05-19,0.375,L. Zander,06-05-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_e,n,2,06-09-18,06-05-19,0.375,L. Zander,06-05-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_f,n,2,06-09-18,06-05-19,0.375,L. Zander,06-05-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_g,n,2,06-09-18,06-05-19,0.375,L. Zander,06-05-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-27,SF18-MirevalO-27_h,n,2,06-09-18,06-05-19,0.375,L. Zander,06-05-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,11448.17,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_a,n,1,27-08-18,27-04-19,0.375,L. Zander,27-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_b,n,1,27-08-18,27-04-19,0.375,L. Zander,27-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_c,n,1,27-08-18,27-04-19,0.375,L. Zander,27-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_d,n,1,27-08-18,27-04-19,0.375,L. Zander,27-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_e,n,1,27-08-18,27-04-19,0.375,L. Zander,27-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_f,n,1,27-08-18,27-04-19,0.375,L. Zander,27-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_g,n,1,27-08-18,27-04-19,0.375,L. Zander,27-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_h,n,1,27-08-18,27-04-19,0.375,L. Zander,27-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_a,n,2,13-09-18,12-05-19,0.625,L. Zander,12-05-19,0.628472222,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_b,n,2,13-09-18,12-05-19,0.625,L. Zander,12-05-19,0.628472222,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_c,n,2,13-09-18,12-05-19,0.625,L. Zander,12-05-19,0.628472222,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_d,n,2,13-09-18,12-05-19,0.625,L. Zander,12-05-19,0.628472222,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_e,n,2,13-09-18,12-05-19,0.625,L. Zander,12-05-19,0.628472222,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_f,n,2,13-09-18,12-05-19,0.625,L. Zander,12-05-19,0.628472222,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_g,n,2,13-09-18,12-05-19,0.625,L. Zander,12-05-19,0.628472222,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-31,SF18-MirevalO-31_h,n,2,13-09-18,12-05-19,0.625,L. Zander,12-05-19,0.628472222,NA,NA,NA,NA,NA,NA,NA,NA,post,6833.25,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-32,SF18-MirevalO-32_a,n,1,16-08-18,16-04-19,0.625,J. Balk,16-04-19,0.625,-16.24,C,C,A.Machnis,A.Machnis,580.35,right,NA,post,6464.3,M. Sheffer,left,
France,France,Mireval,SF18-MirevalO-32,SF18-MirevalO-32_b,n,1,16-08-18,16-04-19,0.625,J. Balk,16-04-19,0.625,-28.57,C,C,A.Machnis,A.Machnis,595.66,right,NA,post,6464.3,M. Sheffer,left,
France,France,Mireval,SF18-MirevalO-32,SF18-MirevalO-32_c,n,1,16-08-18,16-04-19,0.625,J. Balk,16-04-19,0.625,-27.14,C,C,A.Machnis,A.Machnis,570.05,right,NA,post,6464.3,M. Sheffer,left,
France,France,Mireval,SF18-MirevalO-32,SF18-MirevalO-32_d,n,1,16-08-18,16-04-19,0.625,J. Balk,16-04-19,0.625,-22.42,C,C,A.Machnis,A.Machnis,580.74,right,NA,post,6464.3,M. Sheffer,left,
France,France,Mireval,SF18-MirevalO-32,SF18-MirevalO-32_e,n,1,16-08-18,16-04-19,0.625,J. Balk,16-04-19,0.625,-26.79,C,C,A.Machnis,A.Machnis,597.18,right,NA,post,6464.3,M. Sheffer,left,
France,France,Mireval,SF18-MirevalO-32,SF18-MirevalO-32_f,n,1,16-08-18,16-04-19,0.625,J. Balk,16-04-19,0.625,-27.27,C,C,A.Machnis,A.Machnis,596.96,right,NA,post,6464.3,M. Sheffer,left,
France,France,Mireval,SF18-MirevalO-32,SF18-MirevalO-32_g,n,1,16-08-18,16-04-19,0.625,J. Balk,16-04-19,0.625,-25.61,C,C,A.Machnis,A.Machnis,582.72,right,NA,post,6464.3,M. Sheffer,left,
France,France,Mireval,SF18-MirevalO-32,SF18-MirevalO-32_h,n,1,16-08-18,16-04-19,0.625,J. Balk,16-04-19,0.625,-24.84,C,C,A.Machnis,A.Machnis,580.26,right,NA,post,6464.3,M. Sheffer,left,
France,France,Mireval,SF18-MirevalO-34,SF18-MirevalO-34_a,n,1,08-09-18,08-05-19,0.375,L. Zander,08-05-19,0.375,-27.04,A,C,A.Machnis,A.Machnis,543.55,right,NA,post,7611.74,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-34,SF18-MirevalO-34_b,n,1,08-09-18,08-05-19,0.375,L. Zander,08-05-19,0.375,-27.95,A,C,A.Machnis,A.Machnis,544.1,right,NA,post,7611.74,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-34,SF18-MirevalO-34_c,n,1,08-09-18,08-05-19,0.375,L. Zander,08-05-19,0.375,-27.64,A,C,A.Machnis,A.Machnis,517.63,right,NA,post,7611.74,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-34,SF18-MirevalO-34_d,n,1,08-09-18,08-05-19,0.375,L. Zander,08-05-19,0.375,-22.38,A,C,A.Machnis,A.Machnis,545.35,left,NA,post,7611.74,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-34,SF18-MirevalO-34_e,n,1,08-09-18,08-05-19,0.375,L. Zander,08-05-19,0.375,-24.14,A,C,A.Machnis,A.Machnis,514.23,right,NA,post,7611.74,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-34,SF18-MirevalO-34_f,n,1,08-09-18,08-05-19,0.375,L. Zander,08-05-19,0.375,-26.96,A,C,A.Machnis,A.Machnis,484.17,right,NA,post,7611.74,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-34,SF18-MirevalO-34_g,n,1,08-09-18,08-05-19,0.375,L. Zander,08-05-19,0.375,-28.08,A,C,A.Machnis,A.Machnis,528.08,right,NA,post,7611.74,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalO-34,SF18-MirevalO-34_h,n,1,08-09-18,08-05-19,0.375,L. Zander,08-05-19,0.375,-21.21,A,C,A.Machnis,A.Machnis,575.34,right,NA,post,7611.74,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-36,SF18-MirevalO-36_a,n,1,10-09-18,09-05-19,0.625,J. Balk,09-05-19,0.625,-28.3,C,D,A.Machnis,A.Machnis,549.4,right,NA,post,7707.5,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-36,SF18-MirevalO-36_b,n,1,10-09-18,09-05-19,0.625,J. Balk,09-05-19,0.625,-26.81,C,D,A.Machnis,A.Machnis,505.22,right,NA,post,7707.5,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-36,SF18-MirevalO-36_c,n,1,10-09-18,09-05-19,0.625,J. Balk,09-05-19,0.625,-24.89,C,D,A.Machnis,A.Machnis,539.6,right,NA,post,7707.5,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-36,SF18-MirevalO-36_d,n,1,10-09-18,09-05-19,0.625,J. Balk,09-05-19,0.625,-21.22,C,D,A.Machnis,A.Machnis,557,right,NA,post,7707.5,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-36,SF18-MirevalO-36_e,n,1,10-09-18,09-05-19,0.625,J. Balk,09-05-19,0.625,-27.66,C,D,A.Machnis,A.Machnis,547.31,right,NA,post,7707.5,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-36,SF18-MirevalO-36_f,n,1,10-09-18,09-05-19,0.625,J. Balk,09-05-19,0.625,-24.28,C,D,A.Machnis,A.Machnis,556.76,right,NA,post,7707.5,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-36,SF18-MirevalO-36_g,n,1,10-09-18,09-05-19,0.625,J. Balk,09-05-19,0.625,-27.36,C,D,A.Machnis,A.Machnis,488.7,right,NA,post,7707.5,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalO-36,SF18-MirevalO-36_h,n,1,10-09-18,09-05-19,0.625,J. Balk,09-05-19,0.625,-15.17,C,D,A.Machnis,A.Machnis,520.2,right,NA,post,7707.5,M. Sheffer,NA,yes
